1/1/2000 12:00:00 AM -08:00,0.199422094598143,0.271914920896252
1/1/2000 12:00:01 AM -08:00,0.0172664709469613,0.843387951070158
1/1/2000 12:00:02 AM -08:00,0.403086493445135,0.0342984693284605
1/1/2000 12:00:03 AM -08:00,0.0951632485236801,0.867011594989808
1/1/2000 12:00:04 AM -08:00,0.419916018107867,0.184898450125427
1/1/2000 12:00:05 AM -08:00,0.829799382868129,0.597251704706462
1/1/2000 12:00:06 AM -08:00,0.289236650005559,0.934340268808575
1/1/2000 12:00:07 AM -08:00,0.873423349984653,0.70955739110222
1/1/2000 12:00:08 AM -08:00,0.529556007836739,0.355535915286995
1/1/2000 12:00:09 AM -08:00,0.947666294848391,0.743629478730089
1/1/2000 12:00:10 AM -08:00,0.267933035394146,0.607295493412435
1/1/2000 12:00:11 AM -08:00,0.210810163622168,0.322278629672843
1/1/2000 12:00:12 AM -08:00,0.734091784215575,0.943116081386393
1/1/2000 12:00:13 AM -08:00,0.422554463810546,0.229996682717463
1/1/2000 12:00:14 AM -08:00,0.959949241932458,0.710173616050823
1/1/2000 12:00:15 AM -08:00,0.577350457467768,0.516235441209858
1/1/2000 12:00:16 AM -08:00,0.00235005375107287,0.842570995372986
1/1/2000 12:00:17 AM -08:00,0.885078828728329,0.00806835759806836
1/1/2000 12:00:18 AM -08:00,0.376229155518221,0.409408552297116
1/1/2000 12:00:19 AM -08:00,0.294395483701674,0.734283535151874
1/1/2000 12:00:20 AM -08:00,0.97427000523278,0.804054495321612
1/1/2000 12:00:21 AM -08:00,0.362982039508867,0.733664126011387
1/1/2000 12:00:22 AM -08:00,0.874532702320503,0.575523083831893
1/1/2000 12:00:23 AM -08:00,0.502582164249654,0.989486906206928
1/1/2000 12:00:24 AM -08:00,0.288413123361959,0.929073441274964
1/1/2000 12:00:25 AM -08:00,0.514510427841223,0.688305679563575
1/1/2000 12:00:26 AM -08:00,0.259327063923388,0.527101836412727
1/1/2000 12:00:27 AM -08:00,0.636318068316354,0.592126601185709
1/1/2000 12:00:28 AM -08:00,0.0611047572740841,0.694987841274118
1/1/2000 12:00:29 AM -08:00,0.109296166854583,0.459970412058742
1/1/2000 12:00:30 AM -08:00,0.611744005517915,0.865166565806217
1/1/2000 12:00:31 AM -08:00,0.90706235305735,0.709742402057043
1/1/2000 12:00:32 AM -08:00,0.60754799265766,0.313563941658271
1/1/2000 12:00:33 AM -08:00,0.594901650955389,0.446665654632573
1/1/2000 12:00:34 AM -08:00,0.0492614400802466,0.865354992386585
1/1/2000 12:00:35 AM -08:00,0.333328235583998,0.120147455539623
1/1/2000 12:00:36 AM -08:00,0.0611404315853214,0.213382759696517
1/1/2000 12:00:37 AM -08:00,0.769359473497309,0.463878540072534
1/1/2000 12:00:38 AM -08:00,0.244313453903568,0.477146037610781
1/1/2000 12:00:39 AM -08:00,0.44774592735234,0.158568700383682
1/1/2000 12:00:40 AM -08:00,0.440533917136739,0.433067557603618
1/1/2000 12:00:41 AM -08:00,0.941583559355505,0.0308758006574939
1/1/2000 12:00:42 AM -08:00,0.1956631882096,0.889044777904192
1/1/2000 12:00:43 AM -08:00,0.25690837728647,0.475248217338346
1/1/2000 12:00:44 AM -08:00,0.206252927056632,0.29295222754262
1/1/2000 12:00:45 AM -08:00,0.946963600323984,0.681241314244103
